id,collection,access,title,institution,group,category,docClass,docType,yearLabel,kind,hosted,priority,focusAreas,impactAreas,lenses,crossCutting,verification,openUrl,fileUrl,sourceUrl,path,captured,logStatus,summary,ocUse
R0320,peers,Public (peer publication),U Pass BC general info,SFU,SFU,Transportation,Curriculum and programs,Program,Ongoing,link,False,False,Operations,Transportation,,False,Seen in search,https://www.sfu.ca/students/enrolment-services/upass/general-info.html,,https://www.sfu.ca/students/enrolment-services/upass/general-info.html,,2026-08-18,LINK-SAVED,Standard U-Pass BC program information.,Comparator for OC's open U-Pass question.
R0318,peers,Public (peer publication),Waste Reduction Four Stream Waste System,SFU,SFU,Waste and Procurement,Curriculum and programs,Program,Ongoing,link,False,False,Operations,Supply Chain,,False,Fetched,https://www.sfu.ca/fs/projects-initiatives/sustainable-initiatives/waste-reduction.html,,https://www.sfu.ca/fs/projects-initiatives/sustainable-initiatives/waste-reduction.html,,2026-08-18,LINK-SAVED,"Four-stream system with named downstream processors. The Bin Buddies desk-side program removed ~200,000 plastic liners/year.","Bin Buddies is a low-cost, high-visibility win replicable across four campuses."
R0309,peers,Public (peer publication),2020 2025 Sustainability and Climate Action Report,SFU,SFU,Plans and Strategies,Reports and progress updates,Report,2025,link,False,True,Operations; Planning and Administration; Engagement,Carbon Zero; Investment; Performance Measurement,,False,Fetched,https://www.sfu.ca/sustainability/reports/24-25.html,,https://www.sfu.ca/sustainability/reports/24-25.html,,2026-08-18,LINK-SAVED,"End-of-plan report: 50% GHG cut vs 2007, ~95% renewable energy on Burnaby campus, full fossil-fuel divestment, 74% investment carbon-intensity cut, 18 to 150+ initiatives, $50.8M raised, 563 sustainability courses.",Template for a capstone year-6 report card. Exact KPI language OC can adapt.
R0307,peers,Public (peer publication),2030 Sustainability Climate and Resilience Strategy,SFU,SFU,Climate Risk and Resilience,Plans and strategies,Strategy,2025-2030,link,False,True,Planning and Administration,Policy / Planning,Climate Resilience; Indigenous relationality,False,Fetched,https://www.sfu.ca/sustainability/sustainability-plan/sustainability-strategy.html,,https://www.sfu.ca/sustainability/sustainability-plan/sustainability-strategy.html,,2026-08-18,LINK-SAVED,"Current 6-year strategy built on 3 cross-cutting goals rather than siloed pillars, aligned to the SDGs, Race to Zero, the BC Climate Accountability Act and UNDRIP.",A materiality-driven design process OC can replicate when finalizing its own plan.
R0099,peers,Public (peer publication),BC EV Charging Alliance Roadmap Phase 1 Report,SFU,SFU,Transportation,Plans and strategies,Roadmap,2025,file,True,True,Operations,Transportation; Infrastructure (Energy/Water); Carbon Zero,,False,Fetched,https://sustainoc.github.io/Docs2/04_SFU/04_Transportation/2025_SFU_BC-EV-Charging-Alliance-Roadmap-Phase-1-Report.pdf,https://sustainoc.github.io/Docs2/04_SFU/04_Transportation/2025_SFU_BC-EV-Charging-Alliance-Roadmap-Phase-1-Report.pdf,https://a.iscdn.net/foresight/2025/04/3641_foresight-canada-electric-vehicle-charging-alliance-roadmap.pdf,04_SFU/04_Transportation/2025_SFU_BC-EV-Charging-Alliance-Roadmap-Phase-1-Report.pdf,2026-08-14,SKIPPED,"Foundational roadmap for a 36-institution BC post-secondary coalition (11 universities, 11 colleges, 3 polytechnics) co-founded by SFU and Foresight Canada. Covers barriers, financial models and 3 governance options.","Real cost figures ($12-20K/port), a working carbon-credit revenue model, and payback math. OC can join an existing coalition instead of building an EV strategy alone."
R0090,peers,Public (peer publication),Climate Change Accountability Report 2025,SFU,SFU,Climate and GHG Reporting,Statutory and climate reporting,Statutory report,2025,file,True,False,Operations; Engagement,Carbon Zero; Performance Measurement,,False,Seen in search,https://sustainoc.github.io/Docs2/04_SFU/02_Climate-and-GHG-Reporting/2025_SFU_Climate-Change-Accountability-Report-2025.pdf,https://sustainoc.github.io/Docs2/04_SFU/02_Climate-and-GHG-Reporting/2025_SFU_Climate-Change-Accountability-Report-2025.pdf,https://www.sfu.ca/content/dam/sfu/fs/files/SustainableInitiatives/2025_SFU_CCAR.pdf,04_SFU/02_Climate-and-GHG-Reporting/2025_SFU_Climate-Change-Accountability-Report-2025.pdf,2026-08-14,SKIPPED,Latest in an unbroken annual BC-mandated filing series.,The BC PSO template OC must also follow.
R0308,peers,Public (peer publication),Design and Definitions strategy methodology,SFU,SFU,Plans and Strategies,Audits and assessments,Methodology,2025,link,False,False,Planning and Administration,Policy / Planning,,False,Fetched,https://www.sfu.ca/sustainability/sustainability-plan/sustainability-strategy/design-and-definitions.html,,https://www.sfu.ca/sustainability/sustainability-plan/sustainability-strategy/design-and-definitions.html,,2026-08-18,LINK-SAVED,"Documents a 5-stage design process (consultation, materiality study, internal alignment, framework selection, validation) and anchors definitions in the Brundtland Report.",Reusable definitional language and a defensible process narrative for board approval.
R0098,peers,Public (peer publication),Supply Chains Act Report 2025,SFU,SFU,Waste and Procurement,Statutory and climate reporting,Compliance,2025,file,True,True,Operations,Supply Chain,,False,Fetched,https://sustainoc.github.io/Docs2/04_SFU/06_Waste-and-Procurement/2025_SFU_Supply-Chains-Act-Report-2025.pdf,https://sustainoc.github.io/Docs2/04_SFU/06_Waste-and-Procurement/2025_SFU_Supply-Chains-Act-Report-2025.pdf,https://www.sfu.ca/content/dam/sfu/finance/services/procurement/Supply-Chains-Act-Report-2025-Signed.pdf,04_SFU/06_Waste-and-Procurement/2025_SFU_Supply-Chains-Act-Report-2025.pdf,2026-08-14,SKIPPED,Federal Fighting Against Forced Labour and Child Labour in Supply Chains Act compliance report.,"Template for OC's own mandatory federal filing. This is a compliance obligation, not optional."
R0091,peers,Public (peer publication),Climate Change Accountability Report 2024,SFU,SFU,Climate and GHG Reporting,Statutory and climate reporting,Statutory report,2024,file,True,False,Operations,Carbon Zero,,False,Seen in search,https://sustainoc.github.io/Docs2/04_SFU/02_Climate-and-GHG-Reporting/2024_SFU_Climate-Change-Accountability-Report-2024.pdf,https://sustainoc.github.io/Docs2/04_SFU/02_Climate-and-GHG-Reporting/2024_SFU_Climate-Change-Accountability-Report-2024.pdf,https://www.sfu.ca/content/dam/sfu/fs/files/SustainableInitiatives/2024_SFU_CCAR.pdf,04_SFU/02_Climate-and-GHG-Reporting/2024_SFU_Climate-Change-Accountability-Report-2024.pdf,2026-08-14,SKIPPED,Same series.,Year-over-year comparator for OC's own filings.
R0092,peers,Public (peer publication),Climate Change Accountability Report 2023,SFU,SFU,Climate and GHG Reporting,Statutory and climate reporting,Statutory report,2023,file,True,False,Operations,Carbon Zero,,False,Seen in search,https://sustainoc.github.io/Docs2/04_SFU/02_Climate-and-GHG-Reporting/2023_SFU_Climate-Change-Accountability-Report-2023.pdf,https://sustainoc.github.io/Docs2/04_SFU/02_Climate-and-GHG-Reporting/2023_SFU_Climate-Change-Accountability-Report-2023.pdf,https://www.sfu.ca/content/dam/sfu/fs/files/SustainableInitiatives/CCAR%202023%20-%20SFU.pdf,04_SFU/02_Climate-and-GHG-Reporting/2023_SFU_Climate-Change-Accountability-Report-2023.pdf,2026-08-14,SKIPPED,Same series.,Comparator.
R0087,peers,Public (peer publication),2020 2022 Annual Sustainability Report,SFU,SFU,Plans and Strategies,Reports and progress updates,Report,2022,file,True,False,Engagement,Communications; Performance Measurement,,False,Seen in search,https://sustainoc.github.io/Docs2/04_SFU/01_Plans-and-Strategies/2022_SFU_2020-2022-Annual-Sustainability-Report.pdf,https://sustainoc.github.io/Docs2/04_SFU/01_Plans-and-Strategies/2022_SFU_2020-2022-Annual-Sustainability-Report.pdf,https://www.sfu.ca/content/dam/sfu/sustainability/About/Publications/ASR_2020_2022.pdf,04_SFU/01_Plans-and-Strategies/2022_SFU_2020-2022-Annual-Sustainability-Report.pdf,2026-08-14,SKIPPED,Two-year combined report.,How to consolidate two cycles into one report when priorities shift.
R0093,peers,Public (peer publication),Climate Change Accountability Report 2022,SFU,SFU,Climate and GHG Reporting,Statutory and climate reporting,Statutory report,2022,file,True,False,Operations,Carbon Zero,,False,Seen in search,https://sustainoc.github.io/Docs2/04_SFU/02_Climate-and-GHG-Reporting/2022_SFU_Climate-Change-Accountability-Report-2022.pdf,https://sustainoc.github.io/Docs2/04_SFU/02_Climate-and-GHG-Reporting/2022_SFU_Climate-Change-Accountability-Report-2022.pdf,https://www.sfu.ca/content/dam/sfu/fs/files/SustainableInitiatives/2022%20Climate%20Change%20Accountability%20Report.pdf,04_SFU/02_Climate-and-GHG-Reporting/2022_SFU_Climate-Change-Accountability-Report-2022.pdf,2026-08-14,SKIPPED,"Same series, when the name changed from CNAR to CCAR.",Comparator.
R0324,peers,Public (peer publication),Embedding Sustainability and Climate Action ESCA Framework,SFU,SFU,Governance and Policy,Policy and governance,Governance,2022-present,link,False,True,Planning and Administration,Organizational Structure; Policy / Planning,,False,Fetched,https://www.sfu.ca/sustainability/about/our-approach/esca.html,,https://www.sfu.ca/sustainability/about/our-approach/esca.html,,2026-08-18,LINK-SAVED,Provost and VPs set goals; ESCA leads per VP portfolio form Pods with dedicated communicators; a cross-portfolio Community of Practice links them to the central office.,"The single most transferable governance artifact found. A lightweight, low-headcount coordination model across multiple sites and portfolios."
R0088,peers,Public (peer publication),SFU Greenhouse Gas Inventory 2019 2022,SFU,SFU,Climate and GHG Reporting,"Studies, surveys and data",Dataset,2022,file,True,False,Operations,Carbon Zero; Infrastructure (Energy/Water),,False,Seen in search,https://sustainoc.github.io/Docs2/04_SFU/02_Climate-and-GHG-Reporting/2022_SFU_SFU-Greenhouse-Gas-Inventory-2019-2022.pdf,https://sustainoc.github.io/Docs2/04_SFU/02_Climate-and-GHG-Reporting/2022_SFU_SFU-Greenhouse-Gas-Inventory-2019-2022.pdf,https://www.sfu.ca/content/dam/sfu/sustainability/About/Publications/GHG_inventory_2019-2022.pdf,04_SFU/02_Climate-and-GHG-Reporting/2022_SFU_SFU-Greenhouse-Gas-Inventory-2019-2022.pdf,2026-08-14,SKIPPED,Multi-year Scope 1/2/3 GHG inventory.,GHG Protocol-aligned inventory structure for a multi-campus institution.
R0082,peers,Public (peer publication),Strategic Sustainability and Climate Action Plan 2022 2025,SFU,SFU,Plans and Strategies,Plans and strategies,Plan,2022,file,True,False,Planning and Administration,Policy / Planning; Organizational Structure,,False,Seen in search,https://sustainoc.github.io/Docs2/04_SFU/01_Plans-and-Strategies/2022_SFU_Strategic-Sustainability-and-Climate-Action-Plan-2022-2025.pdf,https://sustainoc.github.io/Docs2/04_SFU/01_Plans-and-Strategies/2022_SFU_Strategic-Sustainability-and-Climate-Action-Plan-2022-2025.pdf,https://www.sfu.ca/content/dam/sfu/sustainability/Reports/SFUS_SFU2025-2023_V1-Nov2022.pdf,04_SFU/01_Plans-and-Strategies/2022_SFU_Strategic-Sustainability-and-Climate-Action-Plan-2022-2025.pdf,2026-08-14,SKIPPED,Predecessor plan organizing action around each VP portfolio to drive systems change.,Portfolio-based (not just topic-based) action planning. A second axis OC could map alongside its 4 focus areas.
R0205,peers,Public (peer publication),SFU Climate Change Accountability Report 2021,SFU,SFU,Climate and GHG Reporting,Statutory and climate reporting,CCAR,2021,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/04_SFU/02_Climate-and-GHG-Reporting/2021_SFU_SFU-Climate-Change-Accountability-Report-2021.pdf,https://sustainoc.github.io/Docs2/04_SFU/02_Climate-and-GHG-Reporting/2021_SFU_SFU-Climate-Change-Accountability-Report-2021.pdf,https://www.sfu.ca/content/dam/sfu/fs/files/SustainableInitiatives/2021%20Climate%20Change%20Accountability%20Report.pdf,04_SFU/02_Climate-and-GHG-Reporting/2021_SFU_SFU-Climate-Change-Accountability-Report-2021.pdf,2026-08-14,SKIPPED,"CCAR series, 2021.",Part of the CCAR time series. Multi-year trend data for benchmarking.
R0089,peers,Public (peer publication),SFU Climate Change Risk Assessment Report,SFU,SFU,Climate Risk and Resilience,Audits and assessments,Assessment,2021,file,True,True,,,Climate Resilience,False,Seen in search,https://sustainoc.github.io/Docs2/04_SFU/11_Climate-Risk-and-Resilience/2021_SFU_SFU-Climate-Change-Risk-Assessment-Report.pdf,https://sustainoc.github.io/Docs2/04_SFU/11_Climate-Risk-and-Resilience/2021_SFU_SFU-Climate-Change-Risk-Assessment-Report.pdf,https://www.sfu.ca/content/dam/sfu/sustainability/Reports/2021_SFUClimateRiskAssessmentReport.pdf,04_SFU/11_Climate-Risk-and-Resilience/2021_SFU_SFU-Climate-Change-Risk-Assessment-Report.pdf,2026-08-14,SKIPPED,Formal climate risk and vulnerability assessment.,Methodology template for OC's four campuses in different micro-climates. Serves target T4.
